,Game,Win Percentage of Asterisk Team
1301,kansas v southern-california,0.7432259549758966
1302,kansas v new-mexico-state,0.8577301965979064
1303,kansas v yale,0.8308353084122303
1304,kansas v texas-christian,0.7408028361349825
1305,kansas v texas,0.6777825213096413
1306,kansas v south-dakota-state,0.8749478792083227
1307,kansas v saint-peters,0.9160745716735408
1308,kansas v vermont,0.9003741450726042
1309,kansas v texas-southern,0.9374782807383841
1310,kansas v montana-state,0.8932550297414473
1311,kansas v norfolk-state,0.9785237695008212
1312,kansas v longwood,0.970824648003479
1313,kentucky v tennessee,0.4196236156418993
1314,kentucky v ucla,0.458742420457106
1315,kentucky v villanova,0.44957194184234
1316,kentucky v wisconsin,0.5701983583802072
1317,kentucky v saint-marys-ca,0.6122231344257174
1318,kentucky v louisiana-state,0.6336773287631559
1319,kentucky v loyola-il,0.6338393505489789
1320,kentucky v michigan-state,0.5808175767791643
1321,kentucky v memphis,0.6050945862938053
1322,kentucky v san-francisco,0.6564575435887625
1323,kentucky v north-carolina,0.5977303478806335
1324,kentucky v seton-hall,0.6681961474770521
1325,kentucky v marquette,0.6626634226606083
1326,kentucky v michigan,0.6462331355435182
1327,kentucky v purdue,0.6632931546625207
1328,kentucky v virginia-tech,0.67280777422677
1329,kentucky v texas-tech,0.6322821141274055
1330,kentucky v providence,0.7313511198767719
1331,kentucky v ohio-state,0.6991364016934701
1332,kentucky v san-diego-state,0.7146099509798212
1333,kentucky v notre-dame,0.7580933063347934
1334,kentucky v miami-fl,0.8145592139740211
1335,kentucky v southern-california,0.7900862767676864
1336,kentucky v richmond,0.8497094440066106
1337,kentucky v murray-state,0.8690101371392356
1338,kentucky v texas-christian,0.7993701039748303
1339,kentucky v texas,0.7343141624762443
1340,kentucky v yale,0.911663493362724
1341,kentucky v wright-state,0.8780627368965215
1342,kentucky v new-mexico-state,0.9425928968089263
1343,kentucky v vermont,0.9312212602878522
1344,kentucky v saint-peters,0.9666971275686722
1345,kentucky v south-dakota-state,0.9129922249489425
1346,kentucky v texas-southern,0.9761548633070467
1347,kentucky v montana-state,0.969523461482402
1348,kentucky v norfolk-state,0.9975047310623533
1349,kentucky v longwood,0.9953643468031788
1350,longwood v texas-tech,0.014346541521127609
1351,longwood v ucla,0.01777260803109675
1352,longwood v purdue,0.02247591107748122
1353,longwood v tennessee,0.027143814945270444
1354,longwood v villanova,0.027086360536203242
1355,longwood v virginia-tech,0.032419992793249655
1356,longwood v loyola-il,0.03533347963412649
1357,longwood v wisconsin,0.05144200433496
1358,longwood v providence,0.05823230332692042
1359,longwood v saint-marys-ca,0.05974497052061787
1360,longwood v louisiana-state,0.09798093645339151
1361,longwood v southern-california,0.07027674740156986
1362,longwood v texas,0.06706321174315628
1363,longwood v north-carolina,0.08811872218297441
1364,longwood v memphis,0.10009118244007678
1365,longwood v san-francisco,0.09406342803671537
1366,longwood v seton-hall,0.10348103906495855
1367,longwood v michigan-state,0.09269446785405959
1368,longwood v texas-christian,0.10594808627431346
1369,longwood v ohio-state,0.09679673749130036
1370,longwood v notre-dame,0.10240525317382569
1371,longwood v san-diego-state,0.12415600746575932
1372,longwood v marquette,0.17984477111258862
1373,longwood v miami-fl,0.15018847457848583
1374,longwood v murray-state,0.14002596010319887
1375,longwood v michigan,0.14770725162053547
1376,longwood v richmond,0.212556763271285
1377,longwood v vermont,0.1782680673482373
1378,longwood v yale,0.4904740000984811
1379,longwood v wright-state,0.2723541250028172
1380,longwood v texas-southern,0.7049764660993608
1381,longwood v saint-peters,0.6341255522254972
1382,longwood v new-mexico-state,0.45530394083415515
1383,longwood v south-dakota-state,0.412183231608496
1384,longwood v montana-state,0.545532244392307
1385,longwood v norfolk-state,0.7286039910889777
1386,louisiana-state v ucla,0.3349330032628638
1387,louisiana-state v villanova,0.3209421119189025
1388,louisiana-state v tennessee,0.33826760484177876
1389,louisiana-state v loyola-il,0.42265340313300503
1390,louisiana-state v saint-marys-ca,0.4224926448180718
1391,louisiana-state v wisconsin,0.4431638856698177
1392,louisiana-state v san-francisco,0.5060582595000838
1393,louisiana-state v memphis,0.5021923702178048
1394,louisiana-state v providence,0.5353668271087701
1395,louisiana-state v michigan-state,0.4870652943342796
1396,louisiana-state v seton-hall,0.523019156246362
1397,louisiana-state v san-diego-state,0.5201806841168999
1398,louisiana-state v murray-state,0.630925263678324
1399,louisiana-state v virginia-tech,0.472481764877829
1400,louisiana-state v north-carolina,0.5120482310033813
1401,louisiana-state v notre-dame,0.5842963039889368
1402,louisiana-state v marquette,0.5671885906678402
1403,louisiana-state v ohio-state,0.5543642569644749
1404,louisiana-state v texas-tech,0.4598444613627851
1405,louisiana-state v purdue,0.5032495945736289
1406,louisiana-state v michigan,0.5418097362710649
1407,louisiana-state v wright-state,0.5410643618802098
1408,louisiana-state v southern-california,0.5764428609742023
1409,louisiana-state v richmond,0.6772815389668096
1410,louisiana-state v miami-fl,0.6635354418010407
1411,louisiana-state v vermont,0.6832755358948444
1412,louisiana-state v new-mexico-state,0.7599371140868165
1413,louisiana-state v yale,0.7143967714652333
1414,louisiana-state v texas-christian,0.6247845337721236
1415,louisiana-state v texas,0.5365650115518835
1416,louisiana-state v texas-southern,0.7977564034612916
1417,louisiana-state v saint-peters,0.7967542926296178
1418,louisiana-state v south-dakota-state,0.8031796454784376
1419,louisiana-state v montana-state,0.8088519722774135
1420,louisiana-state v norfolk-state,0.9126411393897035
1421,loyola-il v tennessee,0.385527261486566
1422,loyola-il v ucla,0.37680482829795336
1423,loyola-il v villanova,0.3653036857890862
1424,loyola-il v wisconsin,0.5085155421225735
1425,loyola-il v purdue,0.48835161038481056
1426,loyola-il v michigan-state,0.5524229838359547
1427,loyola-il v saint-marys-ca,0.5082218368250133
1428,loyola-il v san-francisco,0.5887085374733646
1429,loyola-il v north-carolina,0.5762825740696597
1430,loyola-il v memphis,0.6040763253947643
1431,loyola-il v texas-tech,0.4994810868959084
1432,loyola-il v ohio-state,0.5883055995980789
1433,loyola-il v seton-hall,0.6164409031604284
1434,loyola-il v michigan,0.595069212655454
1435,loyola-il v virginia-tech,0.5311165347929931
1436,loyola-il v providence,0.6096741712196658
1437,loyola-il v marquette,0.6757239503735877
1438,loyola-il v san-diego-state,0.664247543376649
1439,loyola-il v notre-dame,0.6983224060310715
1440,loyola-il v southern-california,0.6301302294532444
1441,loyola-il v miami-fl,0.7503598462225076
1442,loyola-il v texas,0.575280519585171
1443,loyola-il v texas-christian,0.7355694266688052
1444,loyola-il v richmond,0.8241982872188087
1445,loyola-il v murray-state,0.7296871266237643
1446,loyola-il v yale,0.907762290337772
1447,loyola-il v wright-state,0.8011121361037106
1448,loyola-il v vermont,0.774460344552719
1449,loyola-il v south-dakota-state,0.8222467546490079
1450,loyola-il v new-mexico-state,0.9196289612904607
1451,loyola-il v saint-peters,0.9697362585019051
1452,loyola-il v montana-state,0.9146803347721748
1453,loyola-il v texas-southern,0.9869707510815904
1454,loyola-il v norfolk-state,0.9913690876894703
1455,marquette v villanova,0.19817059980250376
1456,marquette v ucla,0.2525080676470785
1457,marquette v tennessee,0.27621020259536755
1458,marquette v saint-marys-ca,0.2846458226696566
1459,marquette v wisconsin,0.33633319392975464
1460,marquette v ohio-state,0.37933206212044623
1461,marquette v michigan-state,0.38423470750612143
1462,marquette v san-francisco,0.44551574077404626
1463,marquette v michigan,0.3825735246413784
1464,marquette v san-diego-state,0.3998804793628166
1465,marquette v notre-dame,0.44113070654087105
1466,marquette v providence,0.4059560743698531
1467,marquette v virginia-tech,0.33362872877727434
1468,marquette v seton-hall,0.41631958047941464
1469,marquette v memphis,0.47133711032731385
1470,marquette v murray-state,0.5799750155244425
1471,marquette v north-carolina,0.46483377611463195
1472,marquette v wright-state,0.42778234088684786
1473,marquette v richmond,0.5452472800067395
1474,marquette v miami-fl,0.5268406340630679
1475,marquette v purdue,0.3882995997341655
1476,marquette v new-mexico-state,0.6160115083122844
1477,marquette v southern-california,0.4758095216087401
1478,marquette v yale,0.6196947715386271
1479,marquette v texas-tech,0.40766196997494153
1480,marquette v vermont,0.6404241787859262
1481,marquette v saint-peters,0.6906430919183508
1482,marquette v texas-southern,0.7373594024243406
1483,marquette v texas-christian,0.48655368825166506
1484,marquette v texas,0.41745873870024447
1485,marquette v south-dakota-state,0.7411234420320494
1486,marquette v montana-state,0.6898466125524026
1487,marquette v norfolk-state,0.8341873625867616
1488,memphis v villanova,0.24224629869815745
1489,memphis v ucla,0.2969941640438706
1490,memphis v tennessee,0.3130526444139594
1491,memphis v saint-marys-ca,0.3577462601361615
1492,memphis v wisconsin,0.38983180371096476
1493,memphis v michigan-state,0.42162954542651604
1494,memphis v san-francisco,0.49291626447103054
1495,memphis v michigan,0.4244273618499459
1496,memphis v ohio-state,0.43930092760690626
1497,memphis v notre-dame,0.5031898391608376
1498,memphis v seton-hall,0.4797009112942992
1499,memphis v north-carolina,0.48999122823867924
1500,memphis v san-diego-state,0.4879653663145169
1501,memphis v providence,0.4854261008681673
1502,memphis v virginia-tech,0.4134723578569767
1503,memphis v miami-fl,0.5809641857036223
1504,memphis v richmond,0.6096071673460459
1505,memphis v purdue,0.4613106262107231
1506,memphis v murray-state,0.6627566766517118
1507,memphis v wright-state,0.5305656243983907
1508,memphis v new-mexico-state,0.702133096211863
1509,memphis v yale,0.699201068899092
1510,memphis v texas-tech,0.4912217322023595
1511,memphis v southern-california,0.574420903050876
1512,memphis v texas-christian,0.5773328214417265
1513,memphis v texas-southern,0.809654602179031
1514,memphis v vermont,0.7421603885918633
1515,memphis v saint-peters,0.7888677014890376
1516,memphis v texas,0.5074443795708418
1517,memphis v south-dakota-state,0.7781161334219793
1518,memphis v montana-state,0.7824937659038176
1519,memphis v norfolk-state,0.9157838341086588
1520,miami-fl v villanova,0.1438100843741788
1521,miami-fl v ucla,0.17673541915431668
1522,miami-fl v tennessee,0.19666764239448675
1523,miami-fl v saint-marys-ca,0.2217874293194149
1524,miami-fl v wisconsin,0.25797548681274374
1525,miami-fl v virginia-tech,0.23017391073240118
1526,miami-fl v purdue,0.23618516290015548
1527,miami-fl v michigan-state,0.32457370798315077
1528,miami-fl v ohio-state,0.31438784221820704
1529,miami-fl v providence,0.3240377594428572
1530,miami-fl v seton-hall,0.3486504894078822
1531,miami-fl v michigan,0.3451803179359011
1532,miami-fl v san-francisco,0.3910079903837062
1533,miami-fl v texas-tech,0.23105470451060922
1534,miami-fl v san-diego-state,0.3410481270755856
1535,miami-fl v north-carolina,0.39137152186158813
1536,miami-fl v notre-dame,0.40725429992301254
1537,miami-fl v southern-california,0.3540149825755879
1538,miami-fl v richmond,0.5593156645191584
1539,miami-fl v texas,0.2846412434649841
1540,miami-fl v murray-state,0.5429498350354516
1541,miami-fl v texas-christian,0.38805655468102895
1542,miami-fl v yale,0.6742299074515633
1543,miami-fl v wright-state,0.5484837558770894
1544,miami-fl v vermont,0.6083998150479586
1545,miami-fl v new-mexico-state,0.717461169984277
1546,miami-fl v saint-peters,0.7790164597176276
1547,miami-fl v south-dakota-state,0.7432110192501316
1548,miami-fl v texas-southern,0.8730947603083925
1549,miami-fl v montana-state,0.7526051006118377
1550,miami-fl v norfolk-state,0.9127732927678748
1551,michigan v villanova,0.2900193028899434
1552,michigan v ucla,0.32930782052106017
1553,michigan v tennessee,0.3411380889594786
1554,michigan v saint-marys-ca,0.364470468039488
1555,michigan v wisconsin,0.41038255753799957
1556,michigan v ohio-state,0.47530496826644175
1557,michigan v michigan-state,0.47964084896894743
1558,michigan v virginia-tech,0.4218870471044179
1559,michigan v purdue,0.40408174180890316
1560,michigan v san-francisco,0.5211687484227293
1561,michigan v seton-hall,0.4903446949026772
1562,michigan v providence,0.48752530700939334
1563,michigan v san-diego-state,0.478530115714109
1564,michigan v north-carolina,0.5510118750613776
1565,michigan v notre-dame,0.5913887442592878
1566,michigan v texas-tech,0.40856941231074523
1567,michigan v southern-california,0.49205477088885535
1568,michigan v murray-state,0.6564274438336728
1569,michigan v richmond,0.7112746020571457
1570,michigan v texas,0.4420973027036363
1571,michigan v texas-christian,0.5622193644388318
1572,michigan v wright-state,0.6165301250841562
1573,michigan v new-mexico-state,0.7928072377671641
1574,michigan v yale,0.7637912820500428
1575,michigan v vermont,0.7102184161574407
1576,michigan v south-dakota-state,0.782117669361303
1577,michigan v saint-peters,0.8512133147111471
1578,michigan v montana-state,0.7473509075063645
1579,michigan v texas-southern,0.9320522033635812
1580,michigan v norfolk-state,0.9102569738188657
1581,michigan-state v villanova,0.31627927232834047
1582,michigan-state v ucla,0.3600810788262314
1583,michigan-state v tennessee,0.36794062462606114
1584,michigan-state v saint-marys-ca,0.40814983911262603
1585,michigan-state v wisconsin,0.447678055489351
1586,michigan-state v ohio-state,0.5190712928625196
1587,michigan-state v san-francisco,0.5505882912577011
1588,michigan-state v seton-hall,0.5283468985946933
1589,michigan-state v virginia-tech,0.47480978961417175
1590,michigan-state v providence,0.5404354066015069
1591,michigan-state v san-diego-state,0.51519255923743
1592,michigan-state v north-carolina,0.5683067537673006
1593,michigan-state v notre-dame,0.6046638156127639
1594,michigan-state v purdue,0.48953929284789005
1595,michigan-state v murray-state,0.7015083712524239
1596,michigan-state v texas-tech,0.4838364669080535
1597,michigan-state v richmond,0.7089760097010809
1598,michigan-state v southern-california,0.5771721795899855
1599,michigan-state v wright-state,0.6242005265082282
1600,michigan-state v texas-christian,0.6127573180298875
1601,michigan-state v new-mexico-state,0.7904778220937221
1602,michigan-state v texas,0.5149902530111823
1603,michigan-state v yale,0.7624957776021183
1604,michigan-state v vermont,0.7662888762086801
1605,michigan-state v saint-peters,0.8435891925336156
1606,michigan-state v south-dakota-state,0.8228590742352851
1607,michigan-state v texas-southern,0.9044498457431093
1608,michigan-state v montana-state,0.7999294799132526
1609,michigan-state v norfolk-state,0.9367791642227382
1610,montana-state v texas-tech,0.05987445781512127
1611,montana-state v ucla,0.0631153000195119
1612,montana-state v purdue,0.07531991243087618
1613,montana-state v villanova,0.07774382036193081
1614,montana-state v tennessee,0.09222792577715938
1615,montana-state v virginia-tech,0.08641561560438094
1616,montana-state v providence,0.12334928154575495
1617,montana-state v wisconsin,0.12991889639227272
1618,montana-state v saint-marys-ca,0.12502913058069715
1619,montana-state v southern-california,0.13947669082213243
1620,montana-state v san-francisco,0.18592891720054305
1621,montana-state v texas,0.15116628742344893
1622,montana-state v north-carolina,0.20330340488177376
1623,montana-state v seton-hall,0.19987215914603412
1624,montana-state v notre-dame,0.18695129363228413
1625,montana-state v san-diego-state,0.2036602119212329
1626,montana-state v ohio-state,0.1787454599336758
1627,montana-state v texas-christian,0.19809586607306973
1628,montana-state v murray-state,0.20576715571435839
1629,montana-state v vermont,0.2182602546879583
1630,montana-state v richmond,0.3069866389367101
1631,montana-state v wright-state,0.2496225811010966
1632,montana-state v yale,0.442230822194003
1633,montana-state v texas-southern,0.601455888184875
1634,montana-state v saint-peters,0.5614479459536601
1635,montana-state v new-mexico-state,0.485706152318641
1636,montana-state v south-dakota-state,0.4655942550786231
1637,montana-state v norfolk-state,0.5899172902148715
1638,murray-state v tennessee,0.1761570156693551
1639,murray-state v ucla,0.15935824489112566
1640,murray-state v north-carolina,0.2851796497549944
1641,murray-state v wisconsin,0.2671757013296043
1642,murray-state v villanova,0.16713832672546358
1643,murray-state v san-francisco,0.33100269404974253
1644,murray-state v purdue,0.21275794447186097
1645,murray-state v texas-tech,0.2496328600727358
1646,murray-state v seton-hall,0.3857232666445958
1647,murray-state v ohio-state,0.32784178048739093
1648,murray-state v saint-marys-ca,0.3021698920998573
1649,murray-state v providence,0.3456802814029957
1650,murray-state v virginia-tech,0.2716801028041355
1651,murray-state v notre-dame,0.4163720221921713
1652,murray-state v san-diego-state,0.4983912798359847
1653,murray-state v southern-california,0.3882107036513198
1654,murray-state v richmond,0.5978905886547435
1655,murray-state v texas-christian,0.5016941037904681
1656,murray-state v texas,0.37646096690267083
1657,murray-state v yale,0.7557490106031781
1658,murray-state v wright-state,0.5631462061974088
1659,murray-state v south-dakota-state,0.5743741248018243
1660,murray-state v new-mexico-state,0.8033028885954938
1661,murray-state v vermont,0.5566436889373063
1662,murray-state v saint-peters,0.9314976386570148
1663,murray-state v texas-southern,0.9447388175211311
1664,murray-state v norfolk-state,0.9627247436665973
1665,new-mexico-state v ucla,0.0625300872274725
1666,new-mexico-state v villanova,0.04967716384752561
1667,new-mexico-state v tennessee,0.10454798536050813
1668,new-mexico-state v purdue,0.0701245435847101
1669,new-mexico-state v texas-tech,0.08687310755556922
1670,new-mexico-state v wisconsin,0.13711460568810685
1671,new-mexico-state v saint-marys-ca,0.09192930629830881
1672,new-mexico-state v virginia-tech,0.07614582429816352
1673,new-mexico-state v providence,0.12543521021307685
1674,new-mexico-state v san-francisco,0.22657030775416737
1675,new-mexico-state v ohio-state,0.14037828207179867
1676,new-mexico-state v southern-california,0.12958678716181218
1677,new-mexico-state v seton-hall,0.22547399695780082
1678,new-mexico-state v san-diego-state,0.23078980960141093
1679,new-mexico-state v north-carolina,0.2528016304970917
1680,new-mexico-state v notre-dame,0.20680036613901398
1681,new-mexico-state v texas,0.11708880192665723
1682,new-mexico-state v texas-christian,0.22466001411170006
1683,new-mexico-state v richmond,0.37426315040524494
1684,new-mexico-state v vermont,0.2153603240882138
1685,new-mexico-state v wright-state,0.26718632836862366
1686,new-mexico-state v yale,0.556073861897773
1687,new-mexico-state v south-dakota-state,0.42889565988754086
1688,new-mexico-state v saint-peters,0.6844648971558408
1689,new-mexico-state v texas-southern,0.7944107392832418
1690,new-mexico-state v norfolk-state,0.742804411154505
1691,norfolk-state v ucla,0.0060766394381256235
1692,norfolk-state v texas-tech,0.007975621042544234
1693,norfolk-state v villanova,0.008296019817288192
1694,norfolk-state v virginia-tech,0.01003751657371599
1695,norfolk-state v purdue,0.011098976895210874
1696,norfolk-state v tennessee,0.015299067697059068
1697,norfolk-state v saint-marys-ca,0.02029563511366013
1698,norfolk-state v providence,0.021699982197727816
1699,norfolk-state v wisconsin,0.028477251119633715
1700,norfolk-state v southern-california,0.030215757354150625
1701,norfolk-state v texas,0.029241747044509984
1702,norfolk-state v vermont,0.036140419453810156
1703,norfolk-state v san-diego-state,0.06059174747777111
1704,norfolk-state v notre-dame,0.043478266999946245
1705,norfolk-state v san-francisco,0.06203162136364161
1706,norfolk-state v ohio-state,0.04603369331044696
1707,norfolk-state v seton-hall,0.06844894938219383
1708,norfolk-state v north-carolina,0.07488440320057821
1709,norfolk-state v texas-christian,0.06020692394881697
1710,norfolk-state v richmond,0.1155883815711787
1711,norfolk-state v wright-state,0.11414162024964666
1712,norfolk-state v yale,0.3897374429137155
1713,norfolk-state v texas-southern,0.49211202063539183
1714,norfolk-state v saint-peters,0.4146824785570655
1715,norfolk-state v south-dakota-state,0.31771391852519393
1716,north-carolina v villanova,0.26544714324999763
1717,north-carolina v ucla,0.3153695294988147
1718,north-carolina v tennessee,0.3188239689121366
1719,north-carolina v saint-marys-ca,0.3747290032444744
1720,north-carolina v wisconsin,0.3961993517807416
1721,north-carolina v san-francisco,0.5108941794415763
1722,north-carolina v ohio-state,0.46687250726563206
1723,north-carolina v seton-hall,0.4815110714512827
1724,north-carolina v notre-dame,0.5303707712592176
1725,north-carolina v san-diego-state,0.48014000191127504
1726,north-carolina v providence,0.5086861272162377
1727,north-carolina v virginia-tech,0.4341220439141006
1728,north-carolina v richmond,0.6338211106592215
1729,north-carolina v purdue,0.4732840165959404
1730,north-carolina v wright-state,0.5797031930846017
1731,north-carolina v texas-tech,0.4764646666818602
1732,north-carolina v yale,0.7003187614824233
1733,north-carolina v southern-california,0.5872604484804534
1734,north-carolina v texas-christian,0.5679504844541541
1735,north-carolina v texas,0.5125731285976182
1736,north-carolina v saint-peters,0.7969306481387817
1737,north-carolina v texas-southern,0.8342369293170431
1738,north-carolina v vermont,0.7943802907800426
1739,north-carolina v south-dakota-state,0.8177798570253374
1740,notre-dame v villanova,0.1841366564757142
1741,notre-dame v ucla,0.22170619347968357
1742,notre-dame v tennessee,0.24736121815987583
1743,notre-dame v saint-marys-ca,0.2791353392307576
1744,notre-dame v wisconsin,0.3265441084539324
1745,notre-dame v purdue,0.30211149805112936
1746,notre-dame v virginia-tech,0.30396591887440016
1747,notre-dame v ohio-state,0.37774692393205755
1748,notre-dame v seton-hall,0.4312976301200708
1749,notre-dame v providence,0.3995424292534527
1750,notre-dame v san-francisco,0.4575337937026259
1751,notre-dame v texas-tech,0.30986024135093215
1752,notre-dame v san-diego-state,0.424730514423065
1753,notre-dame v southern-california,0.4279000158126174
1754,notre-dame v texas,0.35493164717792036
1755,notre-dame v richmond,0.6621268513021635
1756,notre-dame v texas-christian,0.5038381942734549
1757,notre-dame v yale,0.7882084945978174
1758,notre-dame v wright-state,0.6582972935496705
1759,notre-dame v vermont,0.647161274083993
1760,notre-dame v south-dakota-state,0.7696424853487658
1761,notre-dame v saint-peters,0.8715808873340192
1762,notre-dame v texas-southern,0.9456784885954659
1763,ohio-state v villanova,0.2993416028910857
1764,ohio-state v ucla,0.3191206574112635
1765,ohio-state v tennessee,0.32145162320711185
1766,ohio-state v saint-marys-ca,0.3855049261989324
1767,ohio-state v wisconsin,0.41056445941103376
1768,ohio-state v purdue,0.38282455748813404
1769,ohio-state v virginia-tech,0.42529141648809343
1770,ohio-state v seton-hall,0.49889177825299275
1771,ohio-state v san-francisco,0.5205893751529174
1772,ohio-state v providence,0.5023366281289721
1773,ohio-state v texas-tech,0.36231742450745663
1774,ohio-state v san-diego-state,0.5023584662042649
1775,ohio-state v southern-california,0.4908429714156855
1776,ohio-state v texas,0.43303900497831843
1777,ohio-state v texas-christian,0.577578961390246
1778,ohio-state v richmond,0.7534364827301645
1779,ohio-state v yale,0.8176042539760869
1780,ohio-state v vermont,0.728667225291862
1781,ohio-state v wright-state,0.7046144465175772
1782,ohio-state v south-dakota-state,0.8048318005643009
1783,ohio-state v saint-peters,0.9033980347817736
1784,ohio-state v texas-southern,0.9622246903264965
1785,providence v ucla,0.28277738419715076
1786,providence v tennessee,0.29015043856832623
1787,providence v villanova,0.27174822192456294
1788,providence v wisconsin,0.4001424795300584
1789,providence v saint-marys-ca,0.38914996195660806
1790,providence v purdue,0.38234288514725434
1791,providence v texas-tech,0.35893434787415496
1792,providence v san-francisco,0.502752916843225
1793,providence v virginia-tech,0.4098476867047536
1794,providence v seton-hall,0.5066958460835341
1795,providence v san-diego-state,0.5283991531259229
1796,providence v southern-california,0.5154384323978247
1797,providence v texas,0.4519625299326285
1798,providence v texas-christian,0.6052630990730705
1799,providence v richmond,0.7455788485651991
1800,providence v yale,0.8379445207850789
1801,providence v wright-state,0.7249193036650359
1802,providence v vermont,0.7120223456287483
1803,providence v south-dakota-state,0.7971137425027083
1804,providence v saint-peters,0.9236827567641013
1805,providence v texas-southern,0.9616811052079808
1806,purdue v tennessee,0.330646074011135
1807,purdue v ucla,0.3613101297984299
1808,purdue v villanova,0.36905204002914826
1809,purdue v wisconsin,0.46608954520929324
1810,purdue v saint-marys-ca,0.4954253167865099
1811,purdue v texas-tech,0.4265398652883405
1812,purdue v seton-hall,0.5625772488245304
1813,purdue v virginia-tech,0.5386519767324746
1814,purdue v san-francisco,0.5671035972249615
1815,purdue v san-diego-state,0.5859616615826893
1816,purdue v southern-california,0.6319972732428224
1817,purdue v texas,0.5640779331008077
1818,purdue v texas-christian,0.6706332791167976
1819,purdue v richmond,0.8132379720319229
1820,purdue v yale,0.8662472566680934
1821,purdue v wright-state,0.8207553375886714
1822,purdue v vermont,0.8494147996766094
1823,purdue v saint-peters,0.9395023718412944
1824,purdue v south-dakota-state,0.8617977673829299
1825,purdue v texas-southern,0.9651954487562744
1826,richmond v villanova,0.0978347340003699
1827,richmond v ucla,0.1314062622711119
1828,richmond v tennessee,0.16792935836600364
1829,richmond v saint-marys-ca,0.16449012250312106
1830,richmond v wisconsin,0.22247811864445552
1831,richmond v virginia-tech,0.16716164347019202
1832,richmond v san-francisco,0.343048159707989
1833,richmond v san-diego-state,0.29877984894245235
1834,richmond v texas-tech,0.19869088079162361
1835,richmond v seton-hall,0.31691257334805684
1836,richmond v southern-california,0.28235321996337864
1837,richmond v texas,0.2236594691185916
1838,richmond v texas-christian,0.3525447648351703
1839,richmond v vermont,0.43613336624002597
1840,richmond v wright-state,0.4523395412239263
1841,richmond v yale,0.647443757226667
1842,richmond v saint-peters,0.7299825649441016
1843,richmond v south-dakota-state,0.6569619573703901
1844,richmond v texas-southern,0.8310328569979543
1845,saint-marys-ca v ucla,0.4029733671357487
1846,saint-marys-ca v tennessee,0.41617053976272605
1847,saint-marys-ca v villanova,0.39350787868266157
1848,saint-marys-ca v wisconsin,0.5292603517027225
1849,saint-marys-ca v san-francisco,0.6063668331853802
1850,saint-marys-ca v texas-tech,0.4882115194784157
1851,saint-marys-ca v virginia-tech,0.5396513987101319
1852,saint-marys-ca v seton-hall,0.6252365040916201
1853,saint-marys-ca v san-diego-state,0.6317224603580435
1854,saint-marys-ca v southern-california,0.6035341659281761
1855,saint-marys-ca v texas,0.5570044594484014
1856,saint-marys-ca v texas-christian,0.7268093828512827
1857,saint-marys-ca v vermont,0.7294058955591443
1858,saint-marys-ca v wright-state,0.76370862714437
1859,saint-marys-ca v yale,0.893676584129164
1860,saint-marys-ca v south-dakota-state,0.8225307067500595
1861,saint-marys-ca v saint-peters,0.9499225461264489
1862,saint-marys-ca v texas-southern,0.9783591105895664
1863,saint-peters v ucla,0.02934867051934185
1864,saint-peters v vermont,0.04516861432367575
1865,saint-peters v villanova,0.026169037211848274
1866,saint-peters v virginia-tech,0.04080492886300727
1867,saint-peters v tennessee,0.06360484719907367
1868,saint-peters v texas-tech,0.06724978543573698
1869,saint-peters v san-francisco,0.15161215248766852
1870,saint-peters v southern-california,0.08509843779220572
1871,saint-peters v wright-state,0.1419754813343524
1872,saint-peters v wisconsin,0.09951620796063934
1873,saint-peters v san-diego-state,0.15719414119196873
1874,saint-peters v seton-hall,0.17495818748545805
1875,saint-peters v texas,0.08505915829163713
1876,saint-peters v texas-southern,0.5460368644114814
1877,saint-peters v yale,0.4809851367375807
1878,saint-peters v texas-christian,0.1924410092526844
1879,saint-peters v south-dakota-state,0.3422792748999697
1880,san-diego-state v ucla,0.2851864815512655
1881,san-diego-state v villanova,0.2772748978168842
1882,san-diego-state v tennessee,0.31688119121031
1883,san-diego-state v san-francisco,0.47243180385271666
1884,san-diego-state v wisconsin,0.4234622543312232
1885,san-diego-state v virginia-tech,0.4009299378710872
1886,san-diego-state v seton-hall,0.512250598226502
1887,san-diego-state v texas-tech,0.3902625451120948
1888,san-diego-state v vermont,0.516051577478268
1889,san-diego-state v southern-california,0.4711558114919244
1890,san-diego-state v wright-state,0.5446969636758638
1891,san-diego-state v texas,0.4471449747622221
1892,san-diego-state v yale,0.7700710244386733
1893,san-diego-state v texas-christian,0.6113428816289632
1894,san-diego-state v texas-southern,0.878258638019148
1895,san-diego-state v south-dakota-state,0.7351860819010384
1896,san-francisco v villanova,0.2748971829423602
1897,san-francisco v ucla,0.30833925832004916
1898,san-francisco v tennessee,0.3218166719397275
1899,san-francisco v wisconsin,0.40776097449811
1900,san-francisco v seton-hall,0.5002497641833477
1901,san-francisco v virginia-tech,0.4203435540233512
1902,san-francisco v texas-tech,0.44109733882751584
1903,san-francisco v southern-california,0.5550701956513031
1904,san-francisco v wright-state,0.5789760578661196
1905,san-francisco v yale,0.7418372957116799
1906,san-francisco v texas-christian,0.5885315994137079
1907,san-francisco v texas,0.4944246595173453
1908,san-francisco v vermont,0.7359231845815433
1909,san-francisco v texas-southern,0.8708211116326854
1910,san-francisco v south-dakota-state,0.7860243869403737
1911,seton-hall v villanova,0.2807463543922565
1912,seton-hall v ucla,0.30559627730545247
